"city","date","rate","state"
"Mumbai","2020-11-28",78.63,"Maharashtra"
"Mumbai","2020-11-29",78.93,"Maharashtra"
"Mumbai","2020-11-30",78.93,"Maharashtra"
"Mumbai","2020-12-01",78.93,"Maharashtra"
"Mumbai","2020-12-02",79.18,"Maharashtra"
"Mumbai","2020-12-03",79.38,"Maharashtra"
"Mumbai","2020-12-04",79.62,"Maharashtra"
"Mumbai","2020-12-05",79.89,"Maharashtra"
"Mumbai","2020-12-06",80.2,"Maharashtra"
"Mumbai","2020-12-07",80.47,"Maharashtra"
"Mumbai","2020-12-08",80.47,"Maharashtra"
"Mumbai","2020-12-09",80.47,"Maharashtra"
"Mumbai","2020-12-10",80.47,"Maharashtra"
"Mumbai","2020-12-11",80.47,"Maharashtra"
"Mumbai","2020-12-12",80.47,"Maharashtra"
"Mumbai","2020-12-13",80.47,"Maharashtra"
"Mumbai","2020-12-14",80.47,"Maharashtra"
"Mumbai","2020-12-15",80.47,"Maharashtra"
"Mumbai","2020-12-16",80.47,"Maharashtra"
"Mumbai","2020-12-17",80.47,"Maharashtra"
"Mumbai","2020-12-18",80.47,"Maharashtra"
"Mumbai","2020-12-19",80.47,"Maharashtra"
"Mumbai","2020-12-20",80.47,"Maharashtra"
"Mumbai","2020-12-21",80.47,"Maharashtra"
"Mumbai","2020-12-22",80.47,"Maharashtra"
"Mumbai","2020-12-23",80.47,"Maharashtra"
"Mumbai","2020-12-24",80.47,"Maharashtra"
"Mumbai","2020-12-25",80.47,"Maharashtra"
"Mumbai","2020-12-26",80.47,"Maharashtra"
"Mumbai","2020-12-27",80.47,"Maharashtra"
"Mumbai","2020-12-28",80.47,"Maharashtra"
"Mumbai","2020-12-29",80.47,"Maharashtra"
"Mumbai","2020-12-30",80.47,"Maharashtra"
"Mumbai","2020-12-31",80.47,"Maharashtra"
